adsh,tag,version,ddate,qtrs,uom,segments,coreg,value,footnote,quarter,year
0001408100-20-000061,NetIncomeLossAvailableToCommonStockholdersBasic,us-gaap/2019,20181231,4,USD,ConsolidationItems=CorporateNonSegment;,,-178800000.0,,q1,2020
0001628280-20-002229,StockIssuedDuringPeriodSharesStockOptionsExercised,us-gaap/2019,20171231,4,shares,EquityComponents=CommonStock;,,199000.0,,q1,2020
0001193125-20-042675,StockRepurchasedDuringPeriodValue,us-gaap/2019,20191231,4,USD,EquityComponents=CommonStock;,,-25000.0,,q1,2020
0001193125-20-013083,ProfitLoss,us-gaap/2019,20190930,4,USD,EquityComponents=NoncontrollingInterest;,,-5060000.0,,q1,2020
0001309402-20-000006,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterestAdjustedBalance1,us-gaap/2019,20171231,0,USD,EquityComponents=AccumulatedOtherComprehensiveIncome;,,-15897000.0,,q1,2020
0000016875-20-000007,StockIssuedDuringPeriodValueStockOptionsExercised,us-gaap/2019,20171231,4,CAD,EquityComponents=AdditionalPaidInCapital;,,-12000000.0,,q1,2020
0001654954-20-003503,RepaymentsOfOtherDebt,us-gaap/2019,20181231,4,USD,EquityComponents=AdditionalPaidInCapital;,,322000.0,,q1,2020
0001733037-20-000004,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2019,20161231,0,USD,EquityComponents=TreasuryStock;,,-2887000000.0,,q1,2020
0001427570-20-000018,AccountsReceivableNetCurrent,us-gaap/2019,20181231,0,USD,,,870000.0,,q1,2020
0001174947-20-000164,AvailableForSaleSecurities,us-gaap/2019,20191231,0,USD,,,17494000.0,,q1,2020
0001564590-20-008138,CostOfEquityRaiseInAccountsPayableAndAccruedExpenses,0001564590-20-008138,20171231,4,USD,,,188000.0,,q1,2020
0001437749-20-005100,ContractWithCustomerAssetNetCurrent,us-gaap/2019,20191231,0,USD,,,2422379.0,,q1,2020
0001108426-20-000014,OperatingIncomeLoss,us-gaap/2019,20181231,4,USD,BusinessSegments=PublicServiceCompanyOfNewMexico;,,145033000.0,,q1,2020
0001095651-20-000012,RealEstateInvestmentPropertyNet,us-gaap/2019,20191231,0,USD,RealEstateProperties=RealEstateProperties;,,1535869000.0,,q1,2020
0001070423-20-000004,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2019,20191231,0,USD,PartnerCapitalComponents=AccumulatedNetGainLossFromCashFlowHedgesIncludingPortionAttributableToNoncontrollingInterest;,,-259000000.0,,q1,2020
0000006955-20-000003,Assets,us-gaap/2019,20191130,0,USD,BusinessSegments=OtherOperatingSegment;,,61581000.0,,q1,2020
0001213900-20-006543,ReclassAdditionalPaidinCapitalToRetainedEarnings,0001213900-20-006543,20191231,4,USD,EquityComponents=ClassBCommonStock;,,,,q1,2020
0001466258-20-000064,IncomeLossFromDiscontinuedOperationsNetOfTax,us-gaap/2019,20181231,4,USD,LegalEntity=IrNewJersey;,IrNewJersey,-20100000.0,,q1,2020
0001575311-20-000005,RedeemableNoncontrollingInterestEquityPreferredRedemptionValue,us-gaap/2019,20181231,0,USD,ClassOfStock=SeriesA1PreferredInterest;,,400816000.0,,q1,2020
0001610520-20-000041,IncomeTaxesPaidRefund,ifrs/2018,20181231,4,USD,LegalEntity=UBSAG;,UBSAG,888000000.0,,q1,2020
0001564590-20-009016,CommonStockParOrStatedValuePerShare,us-gaap/2019,20191231,0,USD,,,0.0001,,q1,2020
0001564590-20-007791,CapitalizedContractCostNetCurrent,us-gaap/2019,20181231,0,USD,,,0.0,,q1,2020
0001437749-20-004979,CapitalExpendituresIncurredButNotYetPaid,us-gaap/2019,20191231,4,USD,,,590000.0,,q1,2020
0001564590-20-012027,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2019,20181231,0,USD,ClassOfStock=CommonStockClassT;,,36.0,,q1,2020
0001017386-20-000062,StockholdersEquity,us-gaap/2019,20180831,0,USD,EquityComponents=AdditionalPaidInCapital;,,8703823.0,,q1,2020
0001104659-20-029253,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2019,20181231,0,USD,EquityComponents=AdditionalPaidInCapital;,,148276000.0,,q1,2020
0001551182-20-000050,StockIssuedDuringPeriodValueShareBasedCompensation,us-gaap/2019,20191231,4,USD,,,110000000.0,,q1,2020
0001193125-20-035668,StockIssuedDuringPeriodValueShareBasedCompensationGross,us-gaap/2019,20190930,1,USD,,,1139000.0,,q1,2020
0001114445-20-000005,UtilitiesOperatingExpenseDepreciationAndAmortization,us-gaap/2019,20181231,4,CAD,,,830000000.0,,q1,2020
0001580670-20-000017,PropertyPlantAndEquipmentNet,us-gaap/2019,20181231,0,USD,,,1432000.0,,q1,2020
0001564590-20-007402,ResearchAndDevelopmentExpense,us-gaap/2019,20171231,4,USD,,,29113000.0,,q1,2020
0001412665-20-000017,ProvisionForLoanAndLeaseLosses,us-gaap/2019,20181231,4,USD,,,7300000.0,,q1,2020
0000920148-20-000011,Revenues,us-gaap/2019,20180630,1,USD,,,2866300000.0,,q1,2020
0000877212-20-000006,OtherAssetsNoncurrent,us-gaap/2019,20181231,0,USD,,,87000000.0,,q1,2020
0001564590-20-004669,OtherIncomeFromInsuranceClaims,0001564590-20-004669,20191231,4,USD,,,6100000.0,,q1,2020
0001564590-20-009541,NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,us-gaap/2019,20181231,4,USD,,,1340000.0,,q1,2020
0000078814-20-000009,LiabilitiesCurrent,us-gaap/2019,20191231,0,USD,,,1569692000.0,,q1,2020
0001010549-20-000010,LiabilitiesAndStockholdersEquity,us-gaap/2018,20191130,0,USD,,,31144000.0,,q1,2020
0001019056-20-000200,LiabilitiesAndStockholdersEquity,us-gaap/2019,20191231,0,USD,,,720353000.0,,q1,2020
0000916365-20-000050,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,us-gaap/2019,20181231,4,USD,,,26195000.0,,q1,2020
0001421517-20-000011,IncomeTaxesPaid,us-gaap/2019,20181231,4,USD,,,610000.0,,q1,2020
0001193125-20-068594,IntangibleAssetsAndGoodwill,ifrs/2019,20181231,0,GBP,,,1814000000.0,,q1,2020
0001598428-20-000017,InventoryNet,us-gaap/2018,20181231,0,USD,,,374500000.0,,q1,2020
0001441683-20-000020,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,us-gaap/2019,20190930,1,USD,,,-14645000.0,,q1,2020
0001660280-20-000012,IncomeTaxExpenseBenefit,us-gaap/2019,20190331,1,USD,,,97000.0,,q1,2020
0001510295-20-000006,RevenueFromContractWithCustomerExcludingAssessedTax,us-gaap/2019,20191231,4,USD,BusinessSegments=RetailSegment;ProductOrService=RefinedProducts;,,26681000000.0,,q1,2020
0001166388-20-000014,GrossProfit,us-gaap/2019,20190731,1,USD,,,207864000.0,,q1,2020
0000768835-20-000033,Depreciation,us-gaap/2019,20190131,4,USD,,,124970000.0,,q1,2020
0001543151-20-000010,FairValueAdjustmentOfWarrants,us-gaap/2019,20181231,4,USD,,,-152000000.0,,q1,2020
0001104659-20-000756,ForeignCurrencyTransactionGainLossBeforeTax,us-gaap/2019,20191031,4,USD,,,-730000.0,,q1,2020
0001534504-20-000030,GeneralAndAdministrativeExpense,us-gaap/2018,20171231,4,USD,,,214500000.0,,q1,2020
0000874766-20-000020,LiabilityForClaimsAndClaimsAdjustmentExpense,us-gaap/2019,20191231,0,USD,BusinessSegments=PropertyAndCasualtyCommercialInsuranceProductLine;ProductOrService=PropertyInsuranceProductLine;,,623000000.0,,q1,2020
0000814453-20-000078,GainsLossesOnExtinguishmentOfDebt,us-gaap/2018,20181231,4,USD,Restatement=Reclassification;,,0.0,,q1,2020
0001653558-20-000015,Goodwill,us-gaap/2019,20191231,0,USD,BusinessSegments=ConsumerPayments;,,106832000.0,,q1,2020
0001590364-20-000002,DividendsPreferredStock,us-gaap/2019,20180331,1,USD,,,0.0,,q1,2020
0001558370-20-001720,DeferredSharesSharesIssued,0001558370-20-001720,20181231,0,shares,,,40000.0,,q1,2020
0001282637-20-000005,OperatingIncomeLoss,us-gaap/2019,20181231,4,USD,BusinessSegments=AllOtherSegments;ConsolidationItems=OperatingSegments;,,-3256000.0,,q1,2020
0001104659-20-033288,Assets,us-gaap/2019,20181231,0,USD,ConsolidatedEntities=ParentCompany;ConsolidationItems=ReportableLegalEntities;,,117535000.0,,q1,2020
0000005513-20-000027,AvailableForSaleSecuritiesDebtSecurities,us-gaap/2019,20181231,0,USD,FinancialInstrument=AllOtherCorporateBonds;,,28754000000.0,,q1,2020
0001437749-20-003905,AvailableForSaleSecuritiesDebtSecurities,us-gaap/2019,20181231,0,USD,FairValueByFairValueHierarchyLevel=FairValueInputsLevel1;FairValueByMeasurementFrequency=FairValueMeasurementsRecurring;FinancialInstrument=USTreasuryAndGovernment;,,,,q1,2020
0000102212-20-000017,CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,us-gaap/2019,20181231,0,USD,AdjustmentsForNewAccountingPronouncements=AccountingStandardsUpdate201712;EquityComponents=AccumulatedNetGainLossFromDesignatedOrQualifyingCashFlowHedges;,,83000.0,,q1,2020
0001474439-20-000017,CommonStockSharesOutstanding,us-gaap/2019,20191231,0,shares,,,48151000.0,,q1,2020
0001564590-20-011207,DepreciationDepletionAndAmortization,us-gaap/2019,20191231,4,USD,,,3524000.0,,q1,2020
0001724670-20-000010,Goodwill,us-gaap/2019,20190731,0,USD,BusinessAcquisition=KnightPointSystemsLLC;,,116000000.0,,q1,2020
0000798354-20-000006,OperatingIncomeLoss,us-gaap/2019,20181231,4,USD,BusinessSegments=FinancialInstitutionServicesSegment;ConsolidationItems=OperatingSegments;,,798000000.0,,q1,2020
0000002488-20-000008,IncomeLossFromEquityMethodInvestments,us-gaap/2019,20191231,4,USD,RelatedPartyTransactionsByRelatedParty=CorporateJointVenture;ScheduleOfEquityMethodInvestmentEquityMethodInvesteeName=ATMPJV;,,0.0,,q1,2020
0000811532-20-000029,PropertyPlantAndEquipmentNet,us-gaap/2019,20181231,0,USD,ConsolidationItems=ConsolidationEliminations;DebtInstrument=A2027SeniorNotes;,,0.0,,q1,2020
0001193125-20-072607,EarningsPerShareBasic,us-gaap/2019,20180331,1,USD,ClassOfStock=CommonClassB;,,0.84,,q1,2020
0001564590-20-009196,StockholdersEquity,us-gaap/2019,20191231,0,USD,,,268535000.0,,q1,2020
0001493152-20-004397,StockholdersEquity,us-gaap/2019,20200131,0,USD,,,-2033598.0,,q1,2020
0001552781-20-000168,RealEstateAcquiredThroughForeclosure,us-gaap/2019,20191231,0,USD,,,2325000.0,,q1,2020
0000825313-20-000012,ProceedsFromStockOptionsExercised,us-gaap/2019,20181231,4,USD,,,16589000.0,,q1,2020
0001071993-20-000012,ProvedOilAndGasPropertySuccessfulEffortMethod,us-gaap/2019,20191231,0,USD,,,1306916000.0,,q1,2020
0001174947-20-000248,RegulatedAndUnregulatedOperatingRevenue,us-gaap/2019,20190331,1,USD,,,30698000.0,,q1,2020
0001564590-20-012202,RetainedEarningsAccumulatedDeficit,us-gaap/2019,20181231,0,USD,,,-25710000.0,,q1,2020
0001564590-20-005272,ProceedsFromIssuanceOfLongTermDebt,us-gaap/2019,20191231,4,USD,,,75000000.0,,q1,2020
0001564590-20-005259,ProceedsFromLongTermLinesOfCredit,us-gaap/2019,20171231,4,USD,,,350314000.0,,q1,2020
0001564590-20-011103,PaymentsForProceedsFromDerivativeInstrumentFinancingActivities,us-gaap/2019,20171231,4,USD,,,2441000.0,,q1,2020
0001628908-20-000032,PaymentsToAcquirePropertyPlantAndEquipment,us-gaap/2019,20181231,4,USD,,,39550000.0,,q1,2020
0001558370-20-001103,PaymentsToAcquireBusinessesNetOfCashAcquired,us-gaap/2019,20191231,4,USD,,,320232000.0,,q1,2020
0000202058-20-000011,OtherComprehensiveIncomeLossNetOfTax,us-gaap/2019,20190630,4,USD,,,-505000000.0,,q1,2020
0001214659-20-001382,OperatingExpenses,us-gaap/2019,20181231,2,USD,,,293765.0,,q1,2020
0001564590-20-004745,OtherLiabilitiesCurrent,us-gaap/2019,20181231,0,USD,,,16300000.0,,q1,2020
0000842518-20-000010,PaymentsForProceedsFromLifeInsurancePolicies,us-gaap/2018,20181231,4,USD,,,-675000.0,,q1,2020
0001606909-20-000018,OperatingExpenses,us-gaap/2019,20180930,1,USD,,,83200000.0,,q1,2020
0001387131-20-001495,OtherComprehensiveIncomeLossNetOfTax,us-gaap/2019,20181231,2,USD,,,719000.0,,q1,2020
0001558370-20-001125,PaymentsOfDividendsMinorityInterest,us-gaap/2019,20171231,4,USD,,,17000000.0,,q1,2020
0001441683-20-000020,OperatingIncomeLoss,us-gaap/2019,20181231,1,USD,,,-13302000.0,,q1,2020
0001558370-20-002546,NetIncomeLossAttributableToNoncontrollingInterest,us-gaap/2019,20181231,4,USD,,,2199000.0,,q1,2020
0000844965-20-000002,NetCashProvidedByUsedInInvestingActivities,us-gaap/2019,20181231,4,USD,,,-188646000.0,,q1,2020
0001193125-20-049115,OperatingCostsAndExpenses,us-gaap/2019,20191231,4,USD,,,2407000.0,,q1,2020
0001493152-20-004258,NonoperatingIncomeExpense,us-gaap/2019,20191231,4,USD,,,-16106.0,,q1,2020
0000726865-20-000118,LiabilitiesAndStockholdersEquity,us-gaap/2019,20191231,0,USD,,,336016000000.0,,q1,2020
0001766016-20-000003,LiabilitiesAndStockholdersEquity,us-gaap/2019,20191231,0,USD,,,13997.0,,q1,2020
0000889331-20-000014,LongTermInvestments,us-gaap/2019,20191231,0,USD,,,24099000.0,,q1,2020
0001046025-20-000037,NetIncomeLoss,us-gaap/2018,20181231,1,USD,,,16609000.0,,q1,2020
0001564590-20-014267,IncomeTaxesPaid,us-gaap/2019,20190331,1,USD,,,73000.0,,q1,2020
0001140361-20-005641,IncomeTaxesPaidNet,us-gaap/2019,20181231,4,USD,,,3215000.0,,q1,2020
0001193125-20-072460,IncomeTaxesPaidNet,us-gaap/2019,20191231,4,USD,,,2574000.0,,q1,2020
0001104659-20-005203,InterestExpense,us-gaap/2019,20181231,4,USD,,,1917183.0,,q1,2020
0001062993-20-001031,IncreaseDecreaseInAccruedTaxesPayable,us-gaap/2019,20190930,3,USD,,,90305.0,,q1,2020
0001564618-20-000025,Goodwill,us-gaap/2019,20191231,0,USD,,,994021000.0,,q1,2020
0001577916-20-000005,BusinessCombinationContingentConsiderationLiability,us-gaap/2019,20191231,0,USD,BusinessAcquisition=StansonHealthInc;,,9600000.0,,q1,2020
0000070415-20-000036,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,us-gaap/2018,20181231,4,USD,,,8110000.0,,q1,2020
0000200406-20-000010,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,us-gaap/2018,20191231,4,USD,,,4060000000.0,,q1,2020
0001564590-20-011421,GrossProfit,us-gaap/2019,20171231,4,USD,,,4148000.0,,q1,2020
0001558370-20-001804,GeneralAndAdministrativeExpense,us-gaap/2019,20190331,1,USD,,,6635000.0,,q1,2020
0001213900-20-007241,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,us-gaap/2019,20181231,4,USD,,,0.04,,q1,2020
0000733076-20-000004,IncomeTaxExpenseBenefit,us-gaap/2019,20171231,4,USD,,,-738000000.0,,q1,2020
0001403528-20-000003,LongTermDebt,us-gaap/2019,20191231,0,USD,ConsolidatedEntities=ConsolidatedEntityExcludingVariableInterestEntitiesVIE;,,0.0,,q1,2020
0001243429-20-000004,PropertyPlantAndEquipment,ifrs/2018,20181231,0,USD,ClassesOfPropertyPlantAndEquipment=MachineryEquipmentAndOther;,,23224000000.0,,q1,2020
0001437749-20-004062,LoansAndLeasesReceivableNetOfDeferredIncome,us-gaap/2019,20181231,0,USD,FinancialInstrument=AcquiredLoan;FinancingReceivablePortfolioSegment=CommercialPortfolioSegment;,,208108000.0,,q1,2020
0001193125-20-033426,DebtInstrumentsHeld,ifrs/2019,20191231,0,CAD,CategoriesOfFinancialAssets=FinancialAssetsAtFairValueThroughProfitOrLossCategory;ClassesOfAssets=USGovernmentAndAgency;LevelsOfFairValueHierarchy=Level2OfFairValueHierarchy;,,11031000000.0,,q1,2020
0001017303-20-000012,CommonStockDividendsPerShareCashPaid,us-gaap/2019,20191231,4,USD,,,0.36,,q1,2020
0001079974-20-000058,Cash,us-gaap/2018,20181231,0,USD,,,36075.0,,q1,2020
0000773840-20-000009,ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,us-gaap/2019,20171231,4,USD,,,2067000000.0,,q1,2020
0001418135-20-000007,CommitmentsAndContingencies,us-gaap/2018,20191231,0,USD,,,,,q1,2020
0001104659-20-038278,WeightedAverageShares,ifrs/2019,20171231,4,shares,,,21818315.0,,q1,2020
0000897101-20-000128,StockIssuedDuringPeriodSharesEmployeeStockPurchasePlans,us-gaap/2019,20191231,4,shares,,,13127.0,,q1,2020
0001564590-20-007552,StockIssuedDuringPeriodValueNewIssues,us-gaap/2019,20191231,4,USD,,,33741056.0,,q1,2020
0001373670-20-000005,SharesPaidForTaxWithholdingForShareBasedCompensation,us-gaap/2019,20171231,4,shares,,,63057.0,,q1,2020
0001558370-20-002153,StockholdersEquity,us-gaap/2018,20181231,0,USD,,,117016000.0,,q1,2020
0001493152-20-004295,StockholdersEquity,us-gaap/2019,20191231,0,USD,,,11749513.0,,q1,2020
0001493152-20-003441,Revenues,us-gaap/2019,20181231,1,USD,,,34245000.0,,q1,2020
0001387131-20-002774,ProceedsFromStockOptionsExercised,us-gaap/2019,20171231,4,USD,,,5465000.0,,q1,2020
0001628280-20-002853,ReclassificationAdjustmentsOnHedgesOfNetInvestmentsInForeignOperationsNetOfTax,ifrs/2018,20181231,4,CAD,,,0.0,,q1,2020
0001592386-20-000003,SecuritiesLoaned,us-gaap/2019,20191231,0,USD,,,1600099000.0,,q1,2020
0000906709-20-000004,ResearchAndDevelopmentExpense,us-gaap/2018,20191231,4,USD,,,434566000.0,,q1,2020
0001558370-20-001651,ProvisionForLoanAndLeaseLosses,us-gaap/2019,20180331,1,USD,,,-1807000.0,,q1,2020
0000070502-20-000004,ProfitLoss,us-gaap/2019,20181130,1,USD,,,119726000.0,,q1,2020
0001628280-20-003753,PurchaseOfPropertyPlantAndEquipmentIntangibleAssetsOtherThanGoodwillInvestmentPropertyAndOtherNoncurrentAssets,ifrs/2018,20191231,4,USD,,,15418000000.0,,q1,2020
0001104659-20-028220,ProceedsFromIssuanceOfCommonStock,us-gaap/2019,20191231,4,USD,,,251000.0,,q1,2020
0001237831-20-000010,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,us-gaap/2019,20180930,3,USD,,,278049000.0,,q1,2020
0001558370-20-001500,PrepaidExpenseCurrent,us-gaap/2019,20181231,0,USD,,,3579000.0,,q1,2020
0000078890-20-000010,OtherOperatingIncomeExpenseNet,us-gaap/2018,20181231,4,USD,,,-1700000.0,,q1,2020
0000011544-20-000016,PaymentsToAcquireAvailableForSaleSecuritiesEquity,us-gaap/2019,20181231,4,USD,,,85610000.0,,q1,2020
0000036047-20-000015,PaymentsOfDebtExtinguishmentCosts,us-gaap/2018,20191231,4,USD,,,425000.0,,q1,2020
0001104659-20-024879,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossNetOfTax,us-gaap/2019,20191231,4,USD,,,-68000000.0,,q1,2020
0000766421-20-000013,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,us-gaap/2019,20191231,4,USD,,,-29000000.0,,q1,2020
0001437749-20-005167,NetCashProvidedByUsedInOperatingActivities,us-gaap/2019,20181231,4,USD,,,-7787000.0,,q1,2020
0001213900-20-001428,OperatingIncomeLoss,us-gaap/2019,20191130,1,USD,,,-398561.0,,q1,2020
0001356576-20-000010,OperatingIncomeLoss,us-gaap/2019,20180930,1,USD,,,37475000.0,,q1,2020
0001564590-20-009521,OperatingIncomeLoss,us-gaap/2019,20180630,1,USD,,,-16583000.0,,q1,2020
0001493152-20-005149,OtherAccruedLiabilitiesCurrent,us-gaap/2019,20191231,0,USD,,,552000.0,,q1,2020
0001047469-20-000074,NetInvestmentIncome,us-gaap/2019,20190930,3,USD,,,4172000.0,,q1,2020
0001564590-20-007695,NetIncomeLoss,us-gaap/2019,20191231,4,USD,,,438500000.0,,q1,2020
0001558370-20-000645,LiabilitiesCurrent,us-gaap/2019,20191231,0,USD,,,25007000.0,,q1,2020
0001558370-20-001637,IntangibleAssetsNetExcludingGoodwill,us-gaap/2019,20191231,0,USD,,,1031100000.0,,q1,2020
0000852772-20-000033,IncreaseDecreaseInOtherAccruedLiabilities,us-gaap/2019,20191231,4,USD,,,-4144000.0,,q1,2020
0001506307-20-000022,Revenues,us-gaap/2019,20181231,4,USD,ProductOrService=OilAndGasService;,,7955000000.0,,q1,2020
0000896159-20-000003,PremiumsWrittenNet,us-gaap/2019,20191231,4,USD,BusinessSegments=SegmentNorthAmericaCommercialPCInsurance;,,13375000000.0,,q1,2020
0001411579-20-000027,Assets,us-gaap/2019,20181231,0,USD,ConsolidatedEntities=NonGuarantorSubsidiaries;,,2341900000.0,,q1,2020
0001042776-20-000045,OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationAfterTax,us-gaap/2018,20181231,4,USD,ConsolidatedEntities=SubsidiaryIssuer;ConsolidationItems=ReportableLegalEntities;,,300000.0,,q1,2020
0000794367-20-000040,AssetsCurrent,us-gaap/2019,20200131,0,USD,ConsolidatedEntities=SubsidiaryIssuer;,,2499000000.0,,q1,2020
0000764622-20-000017,NetIncomeLossAvailableToCommonStockholdersBasic,us-gaap/2019,20191231,1,USD,LegalEntity=ArizonaPublicServiceCompany;,ArizonaPublicServiceCompany,67949000.0,,q1,2020
0001193125-20-042817,Revenue,ifrs/2019,20191231,4,GBP,SegmentConsolidationItems=OperatingSegments;,,7874000000.0,,q1,2020
0001193125-20-069151,IncomeTaxExpenseContinuingOperations,ifrs/2019,20190331,1,USD,RetrospectiveApplicationAndRetrospectiveRestatement=FinancialEffectOfCorrectionsOfAccountingErrors;,,-4000000.0,,q1,2020
0001644378-20-000008,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,us-gaap/2018,20181231,0,USD,,,284159000.0,,q1,2020
0001399529-20-000009,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,us-gaap/2019,20171231,4,USD,,,47552000.0,,q1,2020
0000831641-20-000012,CommonStockDividendsPerShareCashPaid,us-gaap/2019,20191231,1,USD,,,0.15,,q1,2020
0001664703-20-000013,AdditionalPaidInCapital,us-gaap/2019,20180930,0,USD,Restatement=ScenarioPreviouslyReported;,,2387361000.0,,q1,2020
0001628280-20-001686,LiabilitiesNoncurrent,us-gaap/2019,20190331,0,USD,Restatement=ScenarioPreviouslyReported;,,693000.0,,q1,2020
